moodys_bvd_id,company_name,risk_level,sector,year,Join_Year,esg_overall,esg_industry_adjusted,env_score,env_weight,social_score,social_weight,gov_score,gov_weight,industry_min,industry_max
GB02733595,Hall & Partners Europe Limited,Take caution,Business Services,2024,2025,4.0,3.0,8.0,5.0,2.0,47.0,6.0,48.0,3.0,7.0
GB02733595,Hall & Partners Europe Limited,Take caution,Business Services,2022,2023,5.0,4.0,5.0,5.0,5.0,47.0,6.0,48.0,3.0,7.0
GB02805019,Ideagen Limited,Do not source,Computer Software,2023,2024,4.0,4.0,4.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB02805019,Ideagen Limited,Do not source,Computer Software,2024,2025,4.0,4.0,6.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
GB02883961,"Fisher Scientific U.K., Limited",Go ahead,Business Services,2023,2024,6.0,5.0,10.0,5.0,3.0,28.0,6.0,67.0,3.0,8.0
GB02883961,"Fisher Scientific U.K., Limited",Go ahead,Business Services,2024,2025,6.0,6.0,9.0,5.0,3.0,28.0,6.0,67.0,3.0,8.0
GB02997975,Axicom Limited,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,3.0,28.0,6.0,67.0,3.0,8.0
GB02997975,Axicom Limited,Take caution,Business Services,2022,2023,5.0,4.0,5.0,5.0,5.0,28.0,6.0,67.0,3.0,8.0
GB03022416,Iqvia Ltd.,Go ahead,Biotechnology and Life Sciences,2023,2024,6.0,7.0,10.0,5.0,6.0,51.0,7.0,44.0,3.0,7.0
GB03022416,Iqvia Ltd.,Go ahead,Biotechnology and Life Sciences,2024,2025,6.0,7.0,10.0,5.0,5.0,51.0,7.0,44.0,3.0,7.0
GB03022416,Iqvia Ltd.,Go ahead,Biotechnology and Life Sciences,2022,2023,6.0,7.0,6.0,5.0,6.0,51.0,7.0,44.0,3.0,7.0
GB03037899,THE Planning Shop International Limited,Take caution,Business Services,2023,2024,5.0,5.0,8.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB03037899,THE Planning Shop International Limited,Take caution,Business Services,2022,2023,5.0,5.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB03081171,Astech Projects Limited,Do not source,Biotechnology and Life Sciences,2022,2023,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03112875,Softbox Systems Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,0.0,3.0,55.0,1.0,12.0,6.0,33.0,4.0,7.0
GB03112875,Softbox Systems Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,0.0,2.0,55.0,1.0,12.0,6.0,33.0,4.0,7.0
GB03283749,Quanticate International Limited,Take caution,"Public Administration, Education, Health Social Services",2023,2024,4.0,1.0,8.0,5.0,2.0,60.0,6.0,35.0,3.0,7.0
GB03283749,Quanticate International Limited,Take caution,"Public Administration, Education, Health Social Services",2024,2025,4.0,1.0,8.0,5.0,2.0,60.0,6.0,35.0,3.0,7.0
GB03283749,Quanticate International Limited,Take caution,"Public Administration, Education, Health Social Services",2022,2023,4.0,1.0,4.0,5.0,4.0,60.0,6.0,35.0,3.0,7.0
GB03350410,THE Research Partnership Ltd.,Take caution,Business Services,2023,2024,5.0,5.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03350410,THE Research Partnership Ltd.,Take caution,Business Services,2024,2025,6.0,6.0,8.0,5.0,5.0,51.0,7.0,44.0,3.0,7.0
GB03424328,General Physics (UK) Ltd.,Go ahead,"Public Administration, Education, Health Social Services",2023,2024,4.0,3.0,8.0,5.0,3.0,62.0,6.0,33.0,3.0,6.0
GB03424328,General Physics (UK) Ltd.,Go ahead,"Public Administration, Education, Health Social Services",2024,2025,4.0,3.0,8.0,5.0,3.0,62.0,6.0,33.0,3.0,6.0
GB03424328,General Physics (UK) Ltd.,Go ahead,"Public Administration, Education, Health Social Services",2022,2023,4.0,3.0,4.0,5.0,4.0,62.0,6.0,33.0,3.0,6.0
GB03560679,Alexander Mann Group Limited,Go ahead,Business Services,2023,2024,4.0,4.0,0.0,13.0,4.0,54.0,7.0,33.0,2.0,7.0
GB03560679,Alexander Mann Group Limited,Go ahead,Business Services,2024,2025,4.0,4.0,0.0,13.0,4.0,54.0,6.0,33.0,2.0,7.0
GB03671574,Propharma Group MIS Limited,Do not source,Media & Broadcasting,2023,2024,5.0,6.0,9.0,5.0,3.0,53.0,6.0,42.0,3.0,6.0
GB03671574,Propharma Group MIS Limited,Do not source,Media & Broadcasting,2022,2023,5.0,7.0,5.0,5.0,5.0,53.0,6.0,42.0,3.0,6.0
GB03675405,Perceptive Informatics UK Limited,Do not source,Computer Software,2023,2024,4.0,3.0,6.0,16.0,2.0,47.0,6.0,37.0,2.0,7.0
GB03675405,Perceptive Informatics UK Limited,Do not source,Computer Software,2022,2023,4.0,3.0,6.0,16.0,2.0,47.0,6.0,37.0,2.0,7.0
GB03764421,Patheon UK Limited,Go ahead,Business Services,2023,2024,6.0,6.0,10.0,5.0,4.0,28.0,7.0,67.0,3.0,8.0
GB03764421,Patheon UK Limited,Go ahead,Business Services,2024,2025,6.0,7.0,10.0,5.0,4.0,28.0,7.0,67.0,3.0,8.0
GB03764421,Patheon UK Limited,Go ahead,Business Services,2022,2023,6.0,6.0,6.0,5.0,6.0,28.0,7.0,67.0,3.0,8.0
GB03776816,York Bioanalytical Solutions Limited,Go ahead,Biotechnology and Life Sciences,2023,2024,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03776816,York Bioanalytical Solutions Limited,Go ahead,Biotechnology and Life Sciences,2024,2025,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03776816,York Bioanalytical Solutions Limited,Go ahead,Biotechnology and Life Sciences,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB03833301,Upperton Limited,Do not source,Biotechnology and Life Sciences,2024,2025,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03940169,Clarivate Analytics (UK) Limited,Go ahead,Business Services,2023,2024,5.0,6.0,5.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB03940169,Clarivate Analytics (UK) Limited,Go ahead,Business Services,2024,2025,5.0,5.0,5.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB03940169,Clarivate Analytics (UK) Limited,Go ahead,Business Services,2022,2023,5.0,6.0,5.0,16.0,5.0,47.0,7.0,37.0,2.0,7.0
GB03983598,Worldone Research Limited,Do not source,Business Services,2023,2024,6.0,6.0,8.0,5.0,5.0,51.0,7.0,44.0,3.0,7.0
GB03983598,Worldone Research Limited,Do not source,Business Services,2024,2025,5.0,5.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB03983598,Worldone Research Limited,Do not source,Business Services,2022,2023,6.0,6.0,6.0,5.0,6.0,51.0,7.0,44.0,3.0,7.0
GB04064332,STR Limited,Go ahead,Business Services,2023,2024,6.0,6.0,9.0,5.0,4.0,51.0,7.0,44.0,3.0,7.0
GB04064332,STR Limited,Go ahead,Business Services,2024,2025,6.0,6.0,9.0,5.0,5.0,51.0,7.0,44.0,3.0,7.0
GB04091619,Next Ventures Limited,Go ahead,Business Services,2023,2024,6.0,6.0,9.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB04091619,Next Ventures Limited,Go ahead,Business Services,2024,2025,6.0,6.0,9.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB04091619,Next Ventures Limited,Go ahead,Business Services,2022,2023,6.0,6.0,6.0,5.0,6.0,51.0,6.0,44.0,3.0,7.0
GB04676583,Vivos Technology Limited,Go ahead,Business Services,2023,2024,5.0,5.0,5.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
GB04676583,Vivos Technology Limited,Go ahead,Business Services,2024,2025,5.0,6.0,5.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB05340775,Bresmed Health Solutions Limited,Do not source,Biotechnology and Life Sciences,2023,2024,5.0,4.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB05340775,Bresmed Health Solutions Limited,Do not source,Biotechnology and Life Sciences,2024,2025,5.0,5.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB05340775,Bresmed Health Solutions Limited,Do not source,Biotechnology and Life Sciences,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB05370591,Piramal Healthcare UK Limited,Do not source,Business Services,2023,2024,5.0,5.0,9.0,5.0,3.0,28.0,6.0,67.0,3.0,8.0
GB05370591,Piramal Healthcare UK Limited,Do not source,Business Services,2024,2025,6.0,5.0,9.0,5.0,3.0,28.0,6.0,67.0,3.0,8.0
GB05712796,Sterling Pharma Solutions Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
GB05712796,Sterling Pharma Solutions Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
GB05712796,Sterling Pharma Solutions Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
GB05803359,Fujifilm Diosynth Biotechnologies UK Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
GB05803359,Fujifilm Diosynth Biotechnologies UK Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,1.0,0.0,9.0,1.0,58.0,6.0,33.0,2.0,6.0
GB05803359,Fujifilm Diosynth Biotechnologies UK Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
GB06026124,Sartorius Stedim UK Limited,Go ahead,Wholesale,2023,2024,6.0,7.0,3.0,16.0,6.0,30.0,6.0,54.0,3.0,7.0
GB06026124,Sartorius Stedim UK Limited,Go ahead,Wholesale,2024,2025,6.0,7.0,3.0,16.0,6.0,30.0,6.0,54.0,3.0,7.0
GB06026124,Sartorius Stedim UK Limited,Go ahead,Wholesale,2022,2023,6.0,7.0,6.0,16.0,6.0,30.0,6.0,54.0,3.0,7.0
GB06606170,RJW & Partners Limited,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB06606170,RJW & Partners Limited,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB06606170,RJW & Partners Limited,Take caution,Business Services,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB06633687,Greif UK LTD,Take caution,Metals & Metal Products,2023,2024,5.0,2.0,5.0,35.0,1.0,30.0,7.0,35.0,4.0,7.0
GB06633687,Greif UK LTD,Take caution,Metals & Metal Products,2024,2025,5.0,2.0,5.0,35.0,1.0,30.0,7.0,35.0,4.0,7.0
GB06751239,Chargepoint Technology Limited,Go ahead,Metals & Metal Products,2023,2024,4.0,3.0,3.0,33.0,1.0,20.0,6.0,47.0,3.0,7.0
GB06751239,Chargepoint Technology Limited,Go ahead,Metals & Metal Products,2024,2025,4.0,3.0,3.0,33.0,1.0,20.0,6.0,47.0,3.0,7.0
GB07034623,Strategic North Limited,Go ahead,Business Services,2023,2024,5.0,4.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB07034623,Strategic North Limited,Go ahead,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB07195160,Cognizant Worldwide Limited,Go ahead,Computer Software,2023,2024,5.0,6.0,5.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB07195160,Cognizant Worldwide Limited,Go ahead,Computer Software,2024,2025,5.0,6.0,5.0,16.0,4.0,47.0,6.0,37.0,2.0,7.0
GB07195160,Cognizant Worldwide Limited,Go ahead,Computer Software,2022,2023,5.0,5.0,5.0,16.0,5.0,47.0,6.0,37.0,2.0,7.0
GB07532879,Health Economics and Outcomes Research LTD,Go ahead,Business Services,2023,2024,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB07532879,Health Economics and Outcomes Research LTD,Go ahead,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB07532879,Health Economics and Outcomes Research LTD,Go ahead,Business Services,2025,2026,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB07996509,Colliers International Property Consultants Limited,Go ahead,Property Services,2023,2024,5.0,3.0,5.0,15.0,2.0,31.0,6.0,54.0,3.0,8.0
GB07996509,Colliers International Property Consultants Limited,Go ahead,Property Services,2024,2025,5.0,3.0,5.0,15.0,2.0,31.0,6.0,54.0,3.0,8.0
GB07996509,Colliers International Property Consultants Limited,Go ahead,Property Services,2022,2023,5.0,4.0,5.0,15.0,5.0,31.0,6.0,54.0,3.0,8.0
GB08613726,Exiger Limited,Take caution,Business Services,2023,2024,5.0,4.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB08613726,Exiger Limited,Take caution,Business Services,2022,2023,5.0,5.0,9.0,5.0,4.0,51.0,7.0,44.0,3.0,7.0
GB08774160,GBT Travel Services UK Limited,Take caution,"Travel, Personal & Leisure",2023,2024,6.0,8.0,9.0,27.0,3.0,36.0,6.0,37.0,3.0,7.0
GB08774160,GBT Travel Services UK Limited,Take caution,"Travel, Personal & Leisure",2024,2025,6.0,7.0,9.0,27.0,3.0,36.0,6.0,37.0,3.0,7.0
GB08774160,GBT Travel Services UK Limited,Take caution,"Travel, Personal & Leisure",2022,2023,6.0,8.0,6.0,27.0,6.0,36.0,7.0,37.0,3.0,7.0
GB08815891,Agilent Technologies LDA UK Limited,Go ahead,Business Services,2023,2024,6.0,9.0,7.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB08815891,Agilent Technologies LDA UK Limited,Go ahead,Business Services,2024,2025,6.0,8.0,6.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB09636687,Iqvia Laboratories LTD,Go ahead,Business Services,2023,2024,6.0,9.0,7.0,5.0,5.0,51.0,7.0,44.0,3.0,6.0
GB09636687,Iqvia Laboratories LTD,Go ahead,Business Services,2024,2025,5.0,7.0,7.0,5.0,4.0,51.0,6.0,44.0,3.0,6.0
GB09875447,Mtech Access Limited,Go ahead,Business Services,2023,2024,5.0,7.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB09875447,Mtech Access Limited,Go ahead,Business Services,2024,2025,5.0,7.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB09937828,Genewiz UK Limited,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB09937828,Genewiz UK Limited,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GB09937828,Genewiz UK Limited,Take caution,Business Services,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GB10398354,Inovyn Europe Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,5.0,3.0,56.0,0.0,11.0,7.0,33.0,2.0,6.0
GB10398354,Inovyn Europe Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,5.0,4.0,56.0,0.0,11.0,7.0,33.0,2.0,6.0
GB10564783,Rossum LTD,Take caution,Computer Software,2023,2024,4.0,4.0,6.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
GB10564783,Rossum LTD,Take caution,Computer Software,2024,2025,4.0,4.0,6.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
GB13033096,Pagac Urban Holding (UK) LTD,Take caution,Construction,2023,2024,6.0,7.0,5.0,30.0,6.0,35.0,6.0,35.0,2.0,8.0
GB13033096,Pagac Urban Holding (UK) LTD,Take caution,Construction,2024,2025,6.0,7.0,5.0,30.0,6.0,35.0,7.0,35.0,2.0,8.0
GB13033096,Pagac Urban Holding (UK) LTD,Take caution,Construction,2022,2023,6.0,7.0,6.0,30.0,6.0,35.0,7.0,35.0,2.0,8.0
GB13985205,Drug Development Solutions Limited,Take caution,Business Services,2023,2024,6.0,8.0,6.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB13985205,Drug Development Solutions Limited,Take caution,Business Services,2024,2025,6.0,8.0,6.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GB13985205,Drug Development Solutions Limited,Take caution,Business Services,2022,2023,5.0,7.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,6.0
GBML4056136,I Q V I A,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBML4056136,I Q V I A,Take caution,Business Services,2025,2026,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBNI041551,Almac Group Limited,Take caution,Business Services,2023,2024,4.0,4.0,0.0,13.0,4.0,54.0,7.0,33.0,2.0,7.0
GBNI041551,Almac Group Limited,Take caution,Business Services,2024,2025,4.0,5.0,0.0,13.0,4.0,54.0,7.0,33.0,2.0,7.0
GBNI043067,Almac Diagnostic Services Limited,Do not source,Biotechnology and Life Sciences,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBNI043067,Almac Diagnostic Services Limited,Do not source,Biotechnology and Life Sciences,2024,2025,5.0,5.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBNI045055,Almac Pharma Services Limited,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
GBNI045055,Almac Pharma Services Limited,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,1.0,0.0,9.0,1.0,58.0,6.0,33.0,2.0,6.0
GBOC300277,L.E.K. Consulting LLP,Take caution,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
GBOC300277,L.E.K. Consulting LLP,Take caution,Business Services,2024,2025,5.0,4.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBOC301436,Lane Clark & Peacock LLP,Go ahead,Business Services,2024,2025,5.0,3.0,9.0,5.0,3.0,51.0,6.0,44.0,3.0,7.0
GBOC301436,Lane Clark & Peacock LLP,Go ahead,Business Services,2025,2026,5.0,3.0,9.0,5.0,3.0,51.0,6.0,44.0,3.0,7.0
GBSC083107,Life Technologies Limited,Go ahead,Miscellaneous Manufacturing,2023,2024,6.0,7.0,4.0,27.0,7.0,40.0,6.0,33.0,4.0,7.0
GBSC083107,Life Technologies Limited,Go ahead,Miscellaneous Manufacturing,2024,2025,6.0,8.0,4.0,27.0,7.0,40.0,7.0,33.0,4.0,7.0
GBSC083107,Life Technologies Limited,Go ahead,Miscellaneous Manufacturing,2022,2023,6.0,8.0,6.0,27.0,6.0,40.0,6.0,33.0,4.0,7.0
GBSC091725,Charles River Laboratories Edinburgh Limited,Go ahead,Biotechnology and Life Sciences,2023,2024,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
GBSC091725,Charles River Laboratories Edinburgh Limited,Go ahead,Biotechnology and Life Sciences,2024,2025,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
HK0007446812,STA Pharmaceutical Hong Kong Limited,Take caution,Wholesale,2024,2025,5.0,5.0,0.0,15.0,7.0,31.0,4.0,54.0,3.0,7.0
HU11294917,SCHOTT Kereskedelmi es Szolgaltato Korlatolt Felelossegu Tarsasag,Go ahead,Construction,2023,2024,5.0,6.0,4.0,17.0,6.0,25.0,5.0,58.0,2.0,7.0
HU11294917,SCHOTT Kereskedelmi es Szolgaltato Korlatolt Felelossegu Tarsasag,Go ahead,Construction,2024,2025,5.0,6.0,4.0,17.0,6.0,25.0,5.0,58.0,2.0,7.0
ID30440FD,PT Elnusa TBK,Take caution,Mining & Extraction,2023,2024,3.0,1.0,2.0,43.0,3.0,24.0,5.0,33.0,3.0,6.0
ID30440FD,PT Elnusa TBK,Take caution,Mining & Extraction,2024,2025,3.0,1.0,2.0,43.0,3.0,24.0,5.0,33.0,3.0,6.0
IE105310,Westrock Healthcare Packaging Ireland Limited,Take caution,Printing & Publishing,2023,2024,5.0,5.0,1.0,15.0,5.0,31.0,7.0,54.0,3.0,8.0
IE105310,Westrock Healthcare Packaging Ireland Limited,Take caution,Printing & Publishing,2024,2025,5.0,5.0,1.0,15.0,5.0,31.0,7.0,54.0,3.0,8.0
IE105310,Westrock Healthcare Packaging Ireland Limited,Take caution,Printing & Publishing,2022,2023,5.0,5.0,1.0,15.0,5.0,31.0,7.0,54.0,3.0,8.0
IE127670,Avenue Mould Solutions Limited,Do not source,Construction,2023,2024,6.0,6.0,4.0,23.0,4.0,23.0,7.0,54.0,3.0,7.0
IE127670,Avenue Mould Solutions Limited,Do not source,Construction,2024,2025,6.0,6.0,4.0,23.0,4.0,23.0,7.0,54.0,3.0,7.0
IE145835,Icon PLC,Go ahead,Biotechnology and Life Sciences,2023,2024,6.0,6.0,6.0,5.0,6.0,51.0,7.0,44.0,3.0,7.0
IE145835,Icon PLC,Go ahead,Biotechnology and Life Sciences,2024,2025,6.0,6.0,10.0,5.0,5.0,51.0,7.0,44.0,3.0,7.0
IE236398,Iron Mountain Ireland Limited,Go ahead,"Public Administration, Education, Health Social Services",2023,2024,6.0,7.0,6.0,5.0,5.0,28.0,7.0,67.0,3.0,8.0
IE236398,Iron Mountain Ireland Limited,Go ahead,"Public Administration, Education, Health Social Services",2024,2025,6.0,6.0,6.0,5.0,5.0,28.0,7.0,67.0,3.0,8.0
IE236398,Iron Mountain Ireland Limited,Go ahead,"Public Administration, Education, Health Social Services",2022,2023,6.0,6.0,6.0,5.0,6.0,28.0,7.0,67.0,3.0,8.0
IE253017,Millmount Healthcare Limited,Take caution,Business Services,2023,2024,7.0,7.0,7.0,5.0,7.0,28.0,7.0,67.0,3.0,8.0
IE253017,Millmount Healthcare Limited,Take caution,Business Services,2024,2025,7.0,7.0,8.0,5.0,6.0,28.0,7.0,67.0,3.0,8.0
IE264339,Prosys Sampling Systems Limited,Go ahead,Media & Broadcasting,2023,2024,5.0,5.0,5.0,5.0,5.0,47.0,7.0,48.0,3.0,7.0
IE264339,Prosys Sampling Systems Limited,Go ahead,Media & Broadcasting,2024,2025,5.0,5.0,8.0,5.0,3.0,47.0,7.0,48.0,3.0,7.0
IE267449,Tech Group Europe Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,5.0,4.0,56.0,0.0,11.0,6.0,33.0,2.0,6.0
IE267449,Tech Group Europe Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,5.0,4.0,56.0,0.0,11.0,6.0,33.0,2.0,6.0
IE267449,Tech Group Europe Limited,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,4.0,5.0,4.0,56.0,4.0,11.0,6.0,33.0,2.0,6.0
IE463232,Gerson Lehrman Group (Ireland) Limited,Take caution,Business Services,2023,2024,7.0,7.0,8.0,5.0,6.0,28.0,7.0,67.0,3.0,8.0
IE463232,Gerson Lehrman Group (Ireland) Limited,Take caution,Business Services,2022,2023,7.0,7.0,7.0,5.0,7.0,28.0,7.0,67.0,3.0,8.0
IE541507,Parexel International (IRL) Limited,Go ahead,Business Services,2023,2024,4.0,4.0,0.0,13.0,4.0,54.0,6.0,33.0,2.0,7.0
IE541507,Parexel International (IRL) Limited,Go ahead,Business Services,2024,2025,4.0,4.0,0.0,13.0,4.0,54.0,6.0,33.0,2.0,7.0
IE595593,Steris PLC,Go ahead,"Industrial, Electric & Electronic Machinery",2024,2025,6.0,8.0,8.0,5.0,6.0,56.0,6.0,39.0,3.0,7.0
IE595593,Steris PLC,Go ahead,"Industrial, Electric & Electronic Machinery",2025,2026,6.0,8.0,8.0,5.0,6.0,56.0,6.0,39.0,3.0,7.0
IE648343,Thermo Fisher Scientific Cork Limited,Take caution,"Travel, Personal & Leisure",2023,2024,5.0,5.0,8.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
IE648343,Thermo Fisher Scientific Cork Limited,Take caution,"Travel, Personal & Leisure",2024,2025,5.0,6.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,6.0
IE648343,Thermo Fisher Scientific Cork Limited,Take caution,"Travel, Personal & Leisure",2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
IE671622,QCS Staffing Europe Limited,Take caution,Business Services,2023,2024,5.0,5.0,9.0,5.0,4.0,51.0,7.0,44.0,3.0,7.0
IE671622,QCS Staffing Europe Limited,Take caution,Business Services,2024,2025,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
IE690278,Bio-Techne Ireland Limited,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,6.0,6.0,4.0,23.0,6.0,23.0,7.0,54.0,3.0,7.0
IE690278,Bio-Techne Ireland Limited,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,5.0,6.0,4.0,17.0,5.0,44.0,6.0,39.0,3.0,7.0
IL30774GE,Novolog (Pharm-Up 1966) Limited,Do not source,Wholesale,2023,2024,4.0,2.0,8.0,5.0,2.0,28.0,5.0,67.0,3.0,7.0
IL30774GE,Novolog (Pharm-Up 1966) Limited,Do not source,Wholesale,2024,2025,4.0,2.0,8.0,5.0,2.0,28.0,4.0,67.0,3.0,7.0
IN0003197353,Globela Pharma Private Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,1.0,0.0,9.0,2.0,58.0,4.0,33.0,2.0,6.0
IN0003197353,Globela Pharma Private Limited,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,1.0,0.0,9.0,2.0,58.0,4.0,33.0,2.0,6.0
IN0003671982,Iqvia Consulting and Information Services India Private Limited,Go ahead,Business Services,2023,2024,4.0,3.0,4.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
IN0003671982,Iqvia Consulting and Information Services India Private Limited,Go ahead,Business Services,2024,2025,4.0,3.0,9.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
IN0003671982,Iqvia Consulting and Information Services India Private Limited,Go ahead,Business Services,2025,2026,4.0,3.0,9.0,5.0,4.0,51.0,4.0,44.0,3.0,7.0
IN0004823189,Accenture Solutions Private Limited,Go ahead,Computer Software,2023,2024,5.0,5.0,5.0,16.0,5.0,47.0,5.0,37.0,2.0,7.0
IN0004823189,Accenture Solutions Private Limited,Go ahead,Computer Software,2024,2025,5.0,5.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
IN0004823189,Accenture Solutions Private Limited,Go ahead,Computer Software,2025,2026,4.0,5.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
IN0005836713,Schott Poonawalla Private Limited,Go ahead,"Leather, Stone, Clay & Glass products",2024,2025,4.0,0.0,5.0,35.0,2.0,30.0,4.0,35.0,4.0,7.0
IN0005836713,Schott Poonawalla Private Limited,Go ahead,"Leather, Stone, Clay & Glass products",2025,2026,4.0,0.0,5.0,35.0,2.0,30.0,5.0,35.0,4.0,7.0
IN0005836713,Schott Poonawalla Private Limited,Go ahead,"Leather, Stone, Clay & Glass products",2022,2023,4.0,0.0,4.0,35.0,4.0,30.0,5.0,35.0,4.0,7.0
